subset,start_station_id,hour,avg_trips
weekdays,793,13,1.5810276679841897
weekdays,793,14,1.8853754940711462
weekdays,793,15,1.3715415019762847
weekdays,793,16,1.0434782608695652
weekdays,793,17,0.7984189723320159
weekdays,793,18,0.7430830039525692
weekdays,793,19,0.6126482213438735
weekdays,793,20,0.525691699604743
weekdays,793,21,0.2964426877470356
weekdays,793,22,0.08695652173913043
weekdays,793,23,0.019762845849802372
weekdays,794,5,3.2134387351778657
weekdays,794,6,3.9802371541501977
weekdays,794,7,4.300395256916996
weekdays,794,8,3.1146245059288535
weekdays,794,9,3.241106719367589
weekdays,794,10,4.158102766798419
weekdays,794,11,4.106719367588933
weekdays,794,12,4.786561264822135
weekdays,794,13,6.715415019762846
weekdays,794,14,8.82213438735178
weekdays,794,15,7.383399209486166
weekdays,794,16,5.893280632411067
weekdays,794,17,4.660079051383399
weekdays,794,18,4.118577075098814
weekdays,794,19,3.2213438735177866
weekdays,794,20,2.5533596837944663
weekdays,794,21,1.8537549407114624
weekdays,794,22,0.7312252964426877
weekdays,794,23,0.1541501976284585
weekdays,795,5,1.023715415019763
weekdays,795,6,1.2648221343873518
weekdays,795,7,1.0909090909090908
weekdays,795,8,0.9169960474308301
weekdays,795,9,0.8656126482213439
weekdays,795,10,0.932806324110672
weekdays,795,11,1.007905138339921
weekdays,795,12,1.007905138339921
weekdays,795,13,1.2134387351778657
weekdays,795,14,1.6007905138339922
weekdays,795,15,1.3873517786561265
weekdays,795,16,1.1699604743083003
weekdays,795,17,1.2806324110671936
weekdays,795,18,0.9920948616600791
weekdays,795,19,0.8300395256916996
weekdays,795,20,0.841897233201581
weekdays,795,21,0.5889328063241107
weekdays,795,22,0.34782608695652173
weekdays,795,23,0.15810276679841898
weekdays,796,5,0.26877470355731226
weekdays,796,6,0.6363636363636364
weekdays,796,7,0.33201581027667987
weekdays,796,8,0.2450592885375494
weekdays,796,9,0.2450592885375494
weekdays,796,10,0.24110671936758893
weekdays,796,11,0.26877470355731226
weekdays,796,12,0.28063241106719367
weekdays,796,13,0.4268774703557312
weekdays,796,14,0.33992094861660077
weekdays,796,15,0.30434782608695654
weekdays,796,16,0.26877470355731226
weekdays,796,17,0.2766798418972332
weekdays,796,18,0.2964426877470356
weekdays,796,19,0.2015810276679842
weekdays,796,20,0.2134387351778656
weekdays,796,21,0.22134387351778656
weekdays,796,22,0.07509881422924901
weekdays,796,23,0.03162055335968379
weekdays,797,5,0.7707509881422925
weekdays,797,6,2.217391304347826
weekdays,797,7,2.450592885375494
weekdays,797,8,1.8616600790513833
weekdays,797,9,1.8537549407114624
weekdays,797,10,1.7944664031620554
weekdays,797,11,2.158102766798419
weekdays,797,12,1.9644268774703557
weekdays,797,13,2.343873517786561
weekdays,797,14,2.0869565217391304
weekdays,797,15,1.8221343873517786
weekdays,797,16,1.407114624505929
weekdays,797,17,1.3873517786561265
weekdays,797,18,1.023715415019763
weekdays,797,19,0.8181818181818182
weekdays,797,20,0.6245059288537549
weekdays,797,21,0.5375494071146245
weekdays,797,22,0.24110671936758893
weekdays,797,23,0.07114624505928854
weekdays,798,5,0.05533596837944664
weekdays,798,6,0.3359683794466403
weekdays,798,7,0.20553359683794467
weekdays,798,8,0.13043478260869565
weekdays,798,9,0.14624505928853754
weekdays,798,10,0.16600790513833993
weekdays,798,11,0.13438735177865613
weekdays,798,12,0.25296442687747034
weekdays,798,13,0.23715415019762845
weekdays,798,14,0.22134387351778656
weekdays,798,15,0.16205533596837945
weekdays,798,16,0.16996047430830039
weekdays,798,17,0.11462450592885376
weekdays,798,18,0.08300395256916997
weekdays,798,19,0.03162055335968379
weekdays,798,20,0.03162055335968379
weekdays,798,21,0.019762845849802372
weekdays,798,22,0.019762845849802372
weekdays,798,23,0.007905138339920948
weekdays,799,5,0.1541501976284585
weekdays,799,6,0.3952569169960474
weekdays,799,7,0.6877470355731226
weekdays,799,8,0.691699604743083
weekdays,799,9,0.8379446640316206
weekdays,799,10,0.9288537549407114
weekdays,799,11,0.9960474308300395
weekdays,799,12,1.0632411067193677
weekdays,799,13,1.2055335968379446
weekdays,799,14,1.359683794466403
weekdays,799,15,1.2885375494071147
weekdays,799,16,0.6245059288537549
weekdays,799,17,0.5612648221343873
weekdays,799,18,0.43478260869565216
weekdays,799,19,0.2766798418972332
weekdays,799,20,0.21739130434782608
weekdays,799,21,0.1422924901185771
weekdays,799,22,0.11067193675889328
weekdays,799,23,0.03162055335968379
weekdays,800,5,0.2450592885375494
weekdays,800,6,0.7035573122529645
weekdays,800,7,1.007905138339921
weekdays,800,8,0.6126482213438735
weekdays,800,9,0.5968379446640316
weekdays,800,10,0.616600790513834
weekdays,800,11,0.5968379446640316
weekdays,800,12,0.6007905138339921
weekdays,800,13,0.8972332015810277
weekdays,800,14,0.7549407114624506
weekdays,800,15,0.6719367588932806
weekdays,800,16,0.45849802371541504
weekdays,800,17,0.2648221343873518
weekdays,800,18,0.18181818181818182
weekdays,800,19,0.1067193675889328
weekdays,800,20,0.1067193675889328
weekdays,800,21,0.07509881422924901
weekdays,800,22,0.03162055335968379
weekdays,800,23,0.003952569169960474
weekdays,801,5,0.003952569169960474
weekdays,801,6,0.003952569169960474
weekdays,801,7,
weekdays,801,8,
weekdays,801,9,
weekdays,801,10,0.003952569169960474
weekdays,801,11,0.007905138339920948
weekdays,801,12,0.003952569169960474
weekdays,801,13,0.003952569169960474
weekdays,801,14,0.019762845849802372
weekdays,801,15,0.011857707509881422
weekdays,801,16,0.003952569169960474
weekdays,801,17,0.019762845849802372
weekdays,801,18,0.007905138339920948
weekdays,801,19,
weekdays,801,20,
weekdays,801,21,
weekdays,801,22,
weekdays,801,23,
weekdays,802,5,0.9960474308300395
weekdays,802,6,1.6798418972332017
weekdays,802,7,0.9407114624505929
weekdays,802,8,0.5968379446640316
weekdays,802,9,0.5968379446640316
weekdays,802,10,0.541501976284585
weekdays,802,11,0.6363636363636364
weekdays,802,12,0.841897233201581
weekdays,802,13,1.1422924901185771
weekdays,802,14,1.3557312252964426
weekdays,802,15,1.1383399209486167
weekdays,802,16,1.0790513833992095
weekdays,802,17,1.0474308300395256
weekdays,802,18,0.7035573122529645
weekdays,802,19,0.6007905138339921
weekdays,802,20,0.5177865612648221
weekdays,802,21,0.4426877470355731
weekdays,802,22,0.1422924901185771
weekdays,802,23,0.03557312252964427
weekdays,803,5,0.7905138339920948
weekdays,803,6,1.4229249011857708
weekdays,803,7,1.2648221343873518
weekdays,803,8,1.0
weekdays,803,9,0.8893280632411067
weekdays,803,10,0.8102766798418972
weekdays,803,11,0.9565217391304348
weekdays,803,12,1.3399209486166008
weekdays,803,13,1.6798418972332017
weekdays,803,14,2.391304347826087
weekdays,803,15,2.0316205533596836
weekdays,803,16,1.7549407114624507
weekdays,803,17,1.3715415019762847
weekdays,803,18,1.3754940711462451
weekdays,803,19,1.225296442687747
weekdays,803,20,1.0671936758893281
weekdays,803,21,0.7905138339920948
weekdays,803,22,0.4782608695652174
weekdays,803,23,0.14624505928853754
weekdays,804,5,0.7312252964426877
weekdays,804,6,1.4703557312252964
weekdays,804,7,1.1936758893280632
weekdays,804,8,1.0158102766798418
weekdays,804,9,1.0158102766798418
weekdays,804,10,1.4861660079051384
weekdays,804,11,1.5375494071146245
weekdays,804,12,1.9288537549407114
weekdays,804,13,2.814229249011858
weekdays,804,14,3.4150197628458496
weekdays,804,15,2.7905138339920947
weekdays,804,16,2.466403162055336
weekdays,804,17,2.08300395256917
weekdays,804,18,1.8893280632411067
weekdays,804,19,1.766798418972332
weekdays,804,20,1.3794466403162056
weekdays,804,21,1.225296442687747
weekdays,804,22,0.5849802371541502
weekdays,804,23,0.2015810276679842
weekdays,806,5,2.4268774703557314
weekdays,806,6,5.430830039525691
weekdays,806,7,5.2687747035573125
weekdays,806,8,3.1818181818181817
weekdays,806,9,3.142292490118577
weekdays,806,10,3.2490118577075098
weekdays,806,11,3.122529644268775
weekdays,806,12,3.4822134387351777
weekdays,806,13,4.636363636363637
weekdays,806,14,5.470355731225297
weekdays,806,15,4.525691699604743
weekdays,806,16,3.782608695652174
weekdays,806,17,3.3715415019762847
weekdays,806,18,3.0434782608695654
weekdays,806,19,2.5177865612648223
weekdays,806,20,2.16600790513834
weekdays,806,21,1.4861660079051384
weekdays,806,22,0.6758893280632411
weekdays,806,23,0.18181818181818182
weekdays,807,5,1.9288537549407114
weekdays,807,6,3.110671936758893
weekdays,807,7,2.2015810276679844
weekdays,807,8,1.1541501976284585
weekdays,807,9,1.051383399209486
weekdays,807,10,1.0869565217391304
weekdays,807,11,1.4466403162055337
weekdays,807,12,1.7588932806324111
weekdays,807,13,2.6126482213438735
weekdays,807,14,3.474308300395257
weekdays,807,15,3.2015810276679844
weekdays,807,16,2.9802371541501977
weekdays,807,17,2.4150197628458496
weekdays,807,18,2.0988142292490117
weekdays,807,19,1.5217391304347827
weekdays,807,20,1.1225296442687747
weekdays,807,21,0.8735177865612648
weekdays,807,22,0.3715415019762846
weekdays,807,23,0.1383399209486166
weekdays,808,5,
weekdays,808,6,
weekdays,808,7,0.003952569169960474
weekdays,808,8,
weekdays,808,9,
weekdays,808,10,0.007905138339920948
weekdays,808,11,
weekdays,808,12,0.011857707509881422
weekdays,808,13,
weekdays,808,14,0.003952569169960474
weekdays,808,15,
weekdays,808,16,0.019762845849802372
weekdays,808,17,0.003952569169960474
weekdays,808,18,0.003952569169960474
weekdays,808,19,
weekdays,808,20,0.003952569169960474
weekdays,808,21,
weekdays,808,22,
weekdays,808,23,
weekdays,809,5,1.8300395256916997
weekdays,809,6,2.8063241106719365
weekdays,809,7,2.4901185770750986
weekdays,809,8,1.565217391304348
weekdays,809,9,1.5098814229249011
weekdays,809,10,1.7272727272727273
weekdays,809,11,1.849802371541502
weekdays,809,12,2.316205533596838
weekdays,809,13,2.8735177865612647
weekdays,809,14,3.0316205533596836
weekdays,809,15,2.6284584980237153
weekdays,809,16,2.561264822134387
weekdays,809,17,2.4703557312252964
weekdays,809,18,2.150197628458498
weekdays,809,19,1.924901185770751
weekdays,809,20,1.3952569169960474
weekdays,809,21,0.849802371541502
weekdays,809,22,0.43873517786561267
weekdays,809,23,0.12648221343873517
weekdays,810,5,1.2727272727272727
weekdays,810,6,1.715415019762846
weekdays,810,7,1.0671936758893281
weekdays,810,8,0.5968379446640316
weekdays,810,9,0.6086956521739131
weekdays,810,10,0.7984189723320159
weekdays,810,11,1.051383399209486
weekdays,810,12,1.3715415019762847
weekdays,810,13,1.841897233201581
weekdays,810,14,2.0632411067193677
weekdays,810,15,1.8300395256916997
weekdays,810,16,1.7628458498023716
weekdays,810,17,1.434782608695652
weekdays,810,18,1.2055335968379446
weekdays,810,19,1.023715415019763
weekdays,810,20,0.8814229249011858
weekdays,810,21,0.5612648221343873
weekdays,810,22,0.2134387351778656
weekdays,810,23,0.09486166007905138
weekdays,811,5,0.4624505928853755
weekdays,811,6,0.5177865612648221
weekdays,811,7,0.308300395256917
weekdays,811,8,0.13438735177865613
weekdays,811,9,0.17786561264822134
weekdays,811,10,0.3201581027667984
weekdays,811,11,0.30434782608695654
weekdays,811,12,0.4268774703557312
weekdays,811,13,0.541501976284585
weekdays,811,14,0.5059288537549407
weekdays,811,15,0.5573122529644269
weekdays,811,16,0.45849802371541504
weekdays,811,17,0.4901185770750988
weekdays,811,18,0.5177865612648221
weekdays,811,19,0.6284584980237155
weekdays,811,20,0.2885375494071146
weekdays,811,21,0.1422924901185771
weekdays,811,22,0.039525691699604744
weekdays,811,23,0.007905138339920948
weekdays,812,5,1.1936758893280632
weekdays,812,6,1.225296442687747
weekdays,812,7,0.6758893280632411
weekdays,812,8,0.308300395256917
weekdays,812,9,0.4268774703557312
weekdays,812,10,0.48221343873517786
weekdays,812,11,0.6324110671936759
weekdays,812,12,0.6996047430830039
weekdays,812,13,1.1541501976284585
weekdays,812,14,1.7470355731225296
weekdays,812,15,2.122529644268775
weekdays,812,16,2.1264822134387353
weekdays,812,17,1.5731225296442688
weekdays,812,18,1.391304347826087
weekdays,812,19,1.2411067193675889
weekdays,812,20,1.0671936758893281
weekdays,812,21,0.8023715415019763
weekdays,812,22,0.34782608695652173
weekdays,812,23,0.09881422924901186
weekdays,814,5,7.573122529644269
weekdays,814,6,8.660079051383399
weekdays,814,7,5.877470355731226
weekdays,814,8,4.2687747035573125
weekdays,814,9,3.039525691699605
weekdays,814,10,3.158102766798419
weekdays,814,11,3.4703557312252964
weekdays,814,12,4.482213438735178
weekdays,814,13,7.019762845849803
weekdays,814,14,10.059288537549406
weekdays,814,15,8.774703557312254
weekdays,814,16,7.363636363636363
weekdays,814,17,6.16205533596838
weekdays,814,18,4.778656126482214
weekdays,814,19,3.4031620553359683
weekdays,814,20,2.2213438735177866
weekdays,814,21,1.9881422924901186
weekdays,814,22,0.849802371541502
weekdays,814,23,0.21739130434782608
weekdays,815,5,2.383399209486166
weekdays,815,6,3.83399209486166
weekdays,815,7,3.292490118577075
weekdays,815,8,2.7154150197628457
weekdays,815,9,2.5296442687747036
weekdays,815,10,2.707509881422925
weekdays,815,11,3.217391304347826
weekdays,815,12,3.6126482213438735
weekdays,815,13,5.359683794466403
weekdays,815,14,5.841897233201581
weekdays,815,15,5.703557312252965
weekdays,815,16,4.24901185770751
weekdays,815,17,3.217391304347826
weekdays,815,18,2.7865612648221343
weekdays,815,19,2.1343873517786562
weekdays,815,20,1.7588932806324111
weekdays,815,21,1.1541501976284585
weekdays,815,22,0.48616600790513836
weekdays,815,23,0.13043478260869565
weekdays,816,5,2.007905138339921
weekdays,816,6,3.6798418972332017
weekdays,816,7,3.308300395256917
weekdays,816,8,2.0632411067193677
weekdays,816,9,2.1699604743083003
weekdays,816,10,2.4703557312252964
weekdays,816,11,2.719367588932806
weekdays,816,12,3.7470355731225298
weekdays,816,13,5.482213438735178
weekdays,816,14,6.557312252964427
weekdays,816,15,5.0
weekdays,816,16,3.4822134387351777
weekdays,816,17,2.505928853754941
weekdays,816,18,1.8102766798418972
weekdays,816,19,1.3280632411067195
weekdays,816,20,1.0118577075098814
weekdays,816,21,0.9051383399209486
weekdays,816,22,0.4426877470355731
weekdays,816,23,0.09090909090909091
weekdays,817,5,0.8379446640316206
weekdays,817,6,2.0988142292490117
weekdays,817,7,2.2292490118577075
weekdays,817,8,1.7786561264822134
weekdays,817,9,1.7470355731225296
weekdays,817,10,2.1264822134387353
weekdays,817,11,2.039525691699605
weekdays,817,12,2.6798418972332017
weekdays,817,13,3.5177865612648223
weekdays,817,14,3.6798418972332017
weekdays,817,15,3.411067193675889
weekdays,817,16,3.5454545454545454
weekdays,817,17,2.869565217391304
weekdays,817,18,2.6047430830039526
weekdays,817,19,2.4466403162055337
weekdays,817,20,1.9051383399209487
weekdays,817,21,1.6284584980237153
weekdays,817,22,0.8735177865612648
weekdays,817,23,0.25296442687747034
weekdays,818,5,0.4743083003952569
weekdays,818,6,0.9169960474308301
weekdays,818,7,0.8260869565217391
weekdays,818,8,0.6442687747035574
weekdays,818,9,0.8735177865612648
weekdays,818,10,0.9130434782608695
weekdays,818,11,1.0711462450592886
weekdays,818,12,1.5138339920948616
weekdays,818,13,2.2766798418972334
weekdays,818,14,2.644268774703557
weekdays,818,15,2.2450592885375493
weekdays,818,16,1.774703557312253
weekdays,818,17,1.6205533596837944
weekdays,818,18,1.5454545454545454
weekdays,818,19,1.2885375494071147
weekdays,818,20,1.0553359683794465
weekdays,818,21,0.8814229249011858
weekdays,818,22,0.35968379446640314
weekdays,818,23,0.13043478260869565
weekdays,819,5,3.4624505928853755
weekdays,819,6,4.687747035573122
weekdays,819,7,3.7786561264822134
weekdays,819,8,2.494071146245059
weekdays,819,9,2.399209486166008
weekdays,819,10,2.5770750988142295
weekdays,819,11,3.241106719367589
weekdays,819,12,3.6877470355731226
weekdays,819,13,4.952569169960475
weekdays,819,14,5.604743083003952
weekdays,819,15,5.375494071146245
weekdays,819,16,5.043478260869565
weekdays,819,17,4.648221343873518
weekdays,819,18,4.458498023715415
weekdays,819,19,3.869565217391304
weekdays,819,20,2.4782608695652173
weekdays,819,21,1.6245059288537549
weekdays,819,22,0.7075098814229249
weekdays,819,23,0.1857707509881423
weekdays,908,5,0.015810276679841896
weekdays,908,6,0.07905138339920949
weekdays,908,7,0.11462450592885376
weekdays,908,8,0.07509881422924901
weekdays,908,9,0.10276679841897234
weekdays,908,10,0.06324110671936758
weekdays,908,11,0.10276679841897234
weekdays,908,12,0.1225296442687747
weekdays,908,13,0.16996047430830039
weekdays,908,14,0.308300395256917
weekdays,908,15,0.38735177865612647
weekdays,908,16,0.25691699604743085
weekdays,908,17,0.21739130434782608
weekdays,908,18,0.1422924901185771
weekdays,908,19,0.13438735177865613
weekdays,908,20,0.10276679841897234
weekdays,908,21,0.14624505928853754
weekdays,908,22,0.07114624505928854
weekdays,908,23,0.015810276679841896
weekdays,1043,5,2.292490118577075
weekdays,1043,6,2.960474308300395
weekdays,1043,7,2.2885375494071147
weekdays,1043,8,1.4229249011857708
weekdays,1043,9,1.1936758893280632
weekdays,1043,10,1.2727272727272727
weekdays,1043,11,1.3715415019762847
weekdays,1043,12,1.6719367588932805
weekdays,1043,13,1.9446640316205535
weekdays,1043,14,2.3043478260869565
weekdays,1043,15,2.0039525691699605
weekdays,1043,16,1.8774703557312253
weekdays,1043,17,1.407114624505929
weekdays,1043,18,1.1541501976284585
weekdays,1043,19,0.8260869565217391
weekdays,1043,20,0.7193675889328063
weekdays,1043,21,0.7154150197628458
weekdays,1043,22,0.2648221343873518
weekdays,1043,23,0.05928853754940711
weekdays,1044,5,0.1976284584980237
weekdays,1044,6,0.2450592885375494
weekdays,1044,7,0.4308300395256917
weekdays,1044,8,0.4189723320158103
weekdays,1044,9,0.6837944664031621
weekdays,1044,10,0.9051383399209486
weekdays,1044,11,0.8142292490118577
weekdays,1044,12,0.9209486166007905
weekdays,1044,13,1.2964426877470356
weekdays,1044,14,1.3043478260869565
weekdays,1044,15,0.5217391304347826
weekdays,1044,16,0.31620553359683795
weekdays,1044,17,0.2766798418972332
weekdays,1044,18,0.17786561264822134
weekdays,1044,19,0.18972332015810275
weekdays,1044,20,0.11462450592885376
weekdays,1044,21,0.07905138339920949
weekdays,1044,22,0.02766798418972332
weekdays,1044,23,0.003952569169960474
weekdays,1045,5,5.32806324110672
weekdays,1045,6,8.474308300395258
weekdays,1045,7,5.2727272727272725
weekdays,1045,8,3.0513833992094863
weekdays,1045,9,3.015810276679842
weekdays,1045,10,3.600790513833992
weekdays,1045,11,4.102766798418973
weekdays,1045,12,5.071146245059288
weekdays,1045,13,7.003952569169961
weekdays,1045,14,9.395256916996047
weekdays,1045,15,9.620553359683795
weekdays,1045,16,8.24110671936759
weekdays,1045,17,7.33201581027668
weekdays,1045,18,5.8063241106719365
weekdays,1045,19,4.818181818181818
weekdays,1045,20,3.794466403162055
weekdays,1045,21,2.6719367588932808
weekdays,1045,22,1.0632411067193677
weekdays,1045,23,0.37549407114624506
weekdays,1046,5,1.2608695652173914
weekdays,1046,6,1.2411067193675889
weekdays,1046,7,0.6798418972332015
weekdays,1046,8,0.48616600790513836
weekdays,1046,9,0.5375494071146245
weekdays,1046,10,0.5849802371541502
weekdays,1046,11,0.7075098814229249
weekdays,1046,12,1.0158102766798418
weekdays,1046,13,1.3438735177865613
weekdays,1046,14,1.8735177865612649
weekdays,1046,15,1.9723320158102766
weekdays,1046,16,1.8537549407114624
weekdays,1046,17,1.383399209486166
weekdays,1046,18,1.284584980237154
weekdays,1046,19,1.0948616600790513
weekdays,1046,20,1.1857707509881423
weekdays,1046,21,0.7509881422924901
weekdays,1046,22,0.38735177865612647
weekdays,1046,23,0.11857707509881422
weekdays,1047,5,1.0592885375494072
weekdays,1047,6,1.5217391304347827
weekdays,1047,7,1.075098814229249
weekdays,1047,8,0.7233201581027668
weekdays,1047,9,0.7312252964426877
weekdays,1047,10,1.0118577075098814
weekdays,1047,11,1.0790513833992095
weekdays,1047,12,1.5019762845849802
weekdays,1047,13,2.1620553359683794
weekdays,1047,14,2.513833992094862
weekdays,1047,15,2.656126482213439
weekdays,1047,16,2.1620553359683794
weekdays,1047,17,2.2490118577075098
weekdays,1047,18,1.8142292490118577
weekdays,1047,19,1.4703557312252964
weekdays,1047,20,1.383399209486166
weekdays,1047,21,1.0632411067193677
weekdays,1047,22,0.5652173913043478
weekdays,1047,23,0.13043478260869565
weekdays,1048,5,1.383399209486166
weekdays,1048,6,2.1897233201581026
weekdays,1048,7,1.9051383399209487
weekdays,1048,8,1.3399209486166008
weekdays,1048,9,1.1027667984189724
weekdays,1048,10,1.4229249011857708
weekdays,1048,11,1.4110671936758894
weekdays,1048,12,1.826086956521739
weekdays,1048,13,2.2371541501976284
weekdays,1048,14,2.8458498023715415
weekdays,1048,15,2.8656126482213438
weekdays,1048,16,2.683794466403162
weekdays,1048,17,2.5731225296442686
weekdays,1048,18,2.0039525691699605
weekdays,1048,19,1.5691699604743083
weekdays,1048,20,1.1660079051383399
weekdays,1048,21,0.9920948616600791
weekdays,1048,22,0.44664031620553357
weekdays,1048,23,0.14624505928853754
weekdays,1049,5,0.6482213438735178
weekdays,1049,6,1.865612648221344
weekdays,1049,7,1.2766798418972332
weekdays,1049,8,0.5731225296442688
weekdays,1049,9,0.49407114624505927
weekdays,1049,10,0.43478260869565216
weekdays,1049,11,0.7786561264822134
weekdays,1049,12,0.6956521739130435
weekdays,1049,13,1.2055335968379446
weekdays,1049,14,1.359683794466403
weekdays,1049,15,1.2134387351778657
weekdays,1049,16,1.1106719367588933
weekdays,1049,17,0.8142292490118577
weekdays,1049,18,0.8379446640316206
weekdays,1049,19,0.5375494071146245
weekdays,1049,20,0.391304347826087
weekdays,1049,21,0.22924901185770752
weekdays,1049,22,0.05533596837944664
weekdays,1049,23,0.02766798418972332
weekdays,1816,5,0.6561264822134387
weekdays,1816,6,0.5335968379446641
weekdays,1816,7,0.2766798418972332
weekdays,1816,8,0.2450592885375494
weekdays,1816,9,0.31225296442687744
weekdays,1816,10,0.28063241106719367
weekdays,1816,11,0.22924901185770752
weekdays,1816,12,0.4426877470355731
weekdays,1816,13,0.8616600790513834
weekdays,1816,14,1.0434782608695652
weekdays,1816,15,0.857707509881423
weekdays,1816,16,0.841897233201581
weekdays,1816,17,0.7272727272727273
weekdays,1816,18,0.6600790513833992
weekdays,1816,19,0.5652173913043478
weekdays,1816,20,0.3438735177865613
weekdays,1816,21,0.21739130434782608
weekdays,1816,22,0.05928853754940711
weekdays,1816,23,0.011857707509881422
weekdays,1887,5,0.5019762845849802
weekdays,1887,6,0.48221343873517786
weekdays,1887,7,0.36363636363636365
weekdays,1887,8,0.2964426877470356
weekdays,1887,9,0.33992094861660077
weekdays,1887,10,0.19367588932806323
weekdays,1887,11,0.233201581027668
weekdays,1887,12,0.33201581027667987
weekdays,1887,13,0.5770750988142292
weekdays,1887,14,0.5849802371541502
weekdays,1887,15,0.4901185770750988
weekdays,1887,16,0.4031620553359684
weekdays,1887,17,0.3241106719367589
weekdays,1887,18,0.2845849802371542
weekdays,1887,19,0.1976284584980237
weekdays,1887,20,0.18972332015810275
weekdays,1887,21,0.11067193675889328
weekdays,1887,22,0.05928853754940711
weekdays,1887,23,0.023715415019762844
weekdays,1888,5,1.2015810276679841
weekdays,1888,6,1.2766798418972332
weekdays,1888,7,0.7470355731225297
weekdays,1888,8,0.6086956521739131
weekdays,1888,9,0.4268774703557312
weekdays,1888,10,0.6126482213438735
weekdays,1888,11,0.5731225296442688
weekdays,1888,12,0.6284584980237155
weekdays,1888,13,1.0316205533596838
weekdays,1888,14,1.3557312252964426
weekdays,1888,15,1.1027667984189724
weekdays,1888,16,0.9762845849802372
weekdays,1888,17,0.8102766798418972
weekdays,1888,18,0.758893280632411
weekdays,1888,19,0.5612648221343873
weekdays,1888,20,0.5849802371541502
weekdays,1888,21,0.45454545454545453
weekdays,1888,22,0.1383399209486166
weekdays,1888,23,0.039525691699604744
weekdays,1889,5,0.023715415019762844
weekdays,1889,6,0.12648221343873517
weekdays,1889,7,0.039525691699604744
weekdays,1889,8,0.1067193675889328
weekdays,1889,9,0.1383399209486166
weekdays,1889,10,0.233201581027668
weekdays,1889,11,0.2845849802371542
weekdays,1889,12,0.5612648221343873
weekdays,1889,13,0.5177865612648221
weekdays,1889,14,0.5889328063241107
weekdays,1889,15,0.6205533596837944
weekdays,1889,16,0.47035573122529645
weekdays,1889,17,0.5691699604743083
weekdays,1889,18,0.616600790513834
weekdays,1889,19,0.6482213438735178
weekdays,1889,20,0.31225296442687744
weekdays,1889,21,0.1422924901185771
weekdays,1889,22,0.05138339920948617
weekdays,1889,23,0.003952569169960474
weekdays,1890,5,0.13438735177865613
weekdays,1890,6,0.20553359683794467
weekdays,1890,7,0.30434782608695654
weekdays,1890,8,0.2845849802371542
weekdays,1890,9,0.233201581027668
weekdays,1890,10,0.15810276679841898
weekdays,1890,11,0.2727272727272727
weekdays,1890,12,0.3675889328063241
weekdays,1890,13,0.5849802371541502
weekdays,1890,14,0.691699604743083
weekdays,1890,15,0.541501976284585
weekdays,1890,16,0.5335968379446641
weekdays,1890,17,0.3952569169960474
weekdays,1890,18,0.31620553359683795
weekdays,1890,19,0.22529644268774704
weekdays,1890,20,0.15810276679841898
weekdays,1890,21,0.08695652173913043
weekdays,1890,22,0.02766798418972332
weekdays,1890,23,0.007905138339920948
weekdays,1891,5,0.25296442687747034
weekdays,1891,6,0.5098814229249012
weekdays,1891,7,0.5928853754940712
weekdays,1891,8,0.49407114624505927
weekdays,1891,9,0.5059288537549407
weekdays,1891,10,0.5335968379446641
weekdays,1891,11,0.5652173913043478
weekdays,1891,12,0.8379446640316206
weekdays,1891,13,0.9051383399209486
weekdays,1891,14,1.0869565217391304
weekdays,1891,15,0.7430830039525692
weekdays,1891,16,0.7075098814229249
weekdays,1891,17,0.6442687747035574
weekdays,1891,18,0.5691699604743083
weekdays,1891,19,0.3438735177865613
weekdays,1891,20,0.30434782608695654
weekdays,1891,21,0.28063241106719367
weekdays,1891,22,0.07509881422924901
weekdays,1891,23,0.04743083003952569
weekdays,1892,5,1.256916996047431
weekdays,1892,6,1.5296442687747036
weekdays,1892,7,1.7470355731225296
weekdays,1892,8,1.284584980237154
weekdays,1892,9,1.2885375494071147
weekdays,1892,10,1.699604743083004
weekdays,1892,11,1.6719367588932805
weekdays,1892,12,1.7549407114624507
weekdays,1892,13,2.3794466403162056
weekdays,1892,14,2.7351778656126484
weekdays,1892,15,2.3280632411067192
weekdays,1892,16,2.0790513833992095
weekdays,1892,17,1.8932806324110671
weekdays,1892,18,1.6798418972332017
weekdays,1892,19,1.4545454545454546
weekdays,1892,20,1.2806324110671936
weekdays,1892,21,1.1620553359683794
weekdays,1892,22,0.4426877470355731
weekdays,1892,23,0.11857707509881422
weekdays,1893,5,0.6205533596837944
weekdays,1893,6,0.525691699604743
weekdays,1893,7,0.391304347826087
weekdays,1893,8,0.308300395256917
weekdays,1893,9,0.37549407114624506
weekdays,1893,10,0.42292490118577075
weekdays,1893,11,0.4901185770750988
weekdays,1893,12,0.4624505928853755
weekdays,1893,13,0.6245059288537549
weekdays,1893,14,0.7865612648221344
weekdays,1893,15,0.8023715415019763
weekdays,1893,16,0.6956521739130435
weekdays,1893,17,0.6679841897233202
weekdays,1893,18,0.40711462450592883
weekdays,1893,19,0.35968379446640314
weekdays,1893,20,0.35968379446640314
weekdays,1893,21,0.2450592885375494
weekdays,1893,22,0.08300395256916997
weekdays,1893,23,0.015810276679841896
weekdays,1894,5,0.8023715415019763
weekdays,1894,6,2.1897233201581026
weekdays,1894,7,1.3359683794466404
weekdays,1894,8,1.150197628458498
weekdays,1894,9,1.0632411067193677
weekdays,1894,10,1.233201581027668
weekdays,1894,11,1.2727272727272727
